"Filter 1","F1 (2)","StartDate","EndDate","Status","IPAddress","Progress","Duration__in_seconds_","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Consent","SWLS_1","SWL01","SWLS_2","SWL_02","SWLS_3","SWL_03","SWLS_4","SWL_04","SWLS_5","SWL_05","SWLScr","Attention_Check","SCC_1_","SCC_2_","SCC_3_","SCC_4_","SCC_5_","SCC_6","RSCC_6","SCC_7_","SCC_8_","SCC_9_","SCC_10_","SCC_11","RSCC_11","SCC_12_","SCCScr","DN_1","DN_2","DN_3_","RDN_3","DN_Scr","IN_1","IN_2","IN_3","RIN_3","IN_Scr","LM_YA1","LM_YA2","LM_YA3","LM_YA4","LM_YA5","LM_YA6","LM_YA7","LM_YA8","LM_YA9","LM_YA10","LM_YA11","LM_YA12","LM_YA13","LM_YA14","LM_YA15","LM_YA16","LM_MA1","LM_MA2","LM_MA3","LM_MA4","LM_MA5","LM_MA6","LM_MA7","LM_MA8","LM_MA9","LM_MA10","LM_MA11","LM_MA12","LM_MA13","LM_EA1","LM_EA2","LM_EA3","LM_EA4","LM_EA5","LM_EA6","LM_EA7","LM_EA8","LM_EA9","LM_EA10","LM_EA11","LM_EA12","CYA1","CYA2","CYA3","CYA4","CYA5","CYA6","CYA7","CYA8","CYA9","CYA10","CYA11","CYA12","CYA13","CYA14","CYA15","CYA16","CMA1","CMA2","CMA3","CMA4","CMA5","CMA6","CMA7","CMA8","CMA9","CMA10","CMA11","CMA12","CMA13","CEA1","CEA2","CEA3","CEA4","CEA5","CEA6","CEA7","CEA8","CEA9","CEA10","CEA11","CEA12","A_YA1_1","A_YA2_1","A_YA3_1","A_YA4_1","A_YA5_1","A_YA6_1","A_YA7_1","A_YA8_1","check50_1","A_YA9_1","A_YA10_1","A_YA11_1","A_YA12_1","A_YA13_1","A_YA14_1","A_YA15_1","A_YA16_1","A_MA1_1","A_MA2_1","A_MA3_1","A_MA4_1","A_MA5_1","A_MA6_1","A_MA7_1","A_MA8_1","A_MA9_1","A_MA10_1","A_MA11_1","A_MA12_1","A_MA13_1","A_EA1_1","A_EA2_1","A_EA3_1","A_EA4_1","A_EA5_1","A_EA6_1","A_EA7_1","A_EA8_1","A_EA9_1","A_EA10_1","A_EA11_1","A_EA12_1","YA%1","YA%2","YA%3","YA%4","YA%5","YA%6","YA%7","YA%8","YA%9","YA%10","YA%11","YA%12","YA%13","YA%14","YA%15","YA%16","MYA%","MA%1","MA%2","MA%3","MA%4","MA%5","MA%6","MA%7","MA%8","MA%9","MA%10","MA%11","MA%12","MA%13","MMA%","EA%1","EA%2","EA%3","EA%4","EA%5","EA%6","EA%7","EA%8","EA%9","EA%10","EA%11","EA%12","MEA%","FTP_1","FTP_2","FTP_3","FTP_4","FTP_5","FTP_6","FTP_7","FTP_8","RFTP_8","FTP_9","RFTP_9","FTP_10","RFTP_10","FTP_Scr","Age","Age Group","Age_aq","Gender","Q71_1","Q71_2","Q71_3","Q71_4","Q71_5","Q71_6","Q71_7","Q71_7_TEXT","Education","Income","PoliticalOrientation","Religion","Religion_10_TEXT","participantId","assignmentId","projectId","projectId (2)"
0,0,19774,19774,0,"208.78.253.172",100.0,859.0,1,19774,"R_5IcJVbhcCd4SAtW",,,,,"36.6089","-88.3031","anonymous","EN",1,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0.0,"I went to Walmart and picked up a grocery order.",3,2,4,4,3,5,3,6,4,4,3,4,4,1,3.4166666666666665,4,2,5,3,3.0,5,1,6,2,2.6666666666666665,2,2,2,2,2,2,2,2,1,1,2,1,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,70.0,25.0,60.0,30.0,20.0,54.0,25.0,66.0,,55.0,75.0,80.0,70.0,35.0,30.0,40.0,70.0,40.0,50.0,50.0,20.0,65.0,25.0,65.0,0.0,0.0,0.0,35.0,25.0,25.0,2.0,1.0,30.0,25.0,25.0,10.0,5.0,25.0,30.0,20.0,2.0,25.0,-70.0,-25.0,-60.0,-30.0,-20.0,-54.0,-25.0,-66.0,55.0,75.0,-80.0,70.0,-35.0,-30.0,40.0,70.0,-11.5625,-40.0,-50.0,-50.0,-20.0,-65.0,-25.0,65.0,-0.0,-0.0,-0.0,-35.0,-25.0,25.0,-16.923076923076923,-2.0,-1.0,-30.0,-25.0,-25.0,-10.0,-5.0,-25.0,-30.0,20.0,-2.0,-25.0,-13.333333333333334,2,3,4,4,2,3,,4,4,,,5,3,,34.0," Middle-Age Adult",1156.0,1,1,,,,,,,,2,3,5,2,,"8B3DB01D0A7A4B90A265E9D5E51C5C06","da1f877c-a83c-4128-bbf0-34b075bed73b","251a5fa8-917c-4ed3-8cde-642df604367d","251a5fa8-917c-4ed3-8cde-642df604367d"
0,0,19774,19774,0,"67.81.46.95",100.0,891.0,1,19774,"R_5mWP0Pt94TjYQuP",,,,,"40.4551","-74.4871","anonymous","EN",1,6,0.8333333333333334,4,0.75,6,0.8333333333333334,7,1.0,7,1.0,0.8833333333333333,"This weekend I went to the grocery store and purchased food for the week.",3,2,5,5,4,5,3,4,5,4,5,3,5,5,4.166666666666667,6,4,4,4,4.666666666666667,6,3,5,3,4.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1,-1,1,1,1,1,1,-1,-1,1,1,88.0,78.0,56.0,80.0,67.0,75.0,59.0,49.0,,63.0,88.0,82.0,80.0,83.0,71.0,43.0,67.0,77.0,79.0,81.0,55.0,56.0,34.0,72.0,72.0,51.0,45.0,61.0,64.0,40.0,18.0,6.0,57.0,59.0,63.0,36.0,65.0,47.0,30.0,51.0,53.0,75.0,88.0,78.0,56.0,80.0,67.0,75.0,59.0,49.0,63.0,88.0,82.0,80.0,83.0,71.0,43.0,67.0,70.5625,77.0,79.0,81.0,55.0,56.0,34.0,72.0,72.0,-51.0,-45.0,61.0,64.0,-40.0,39.61538461538461,-18.0,-6.0,-57.0,59.0,63.0,36.0,65.0,47.0,-30.0,-51.0,53.0,75.0,19.666666666666668,6,6,7,6,6,7,6,2,6,2,6,3,5,6.1,44.0," Middle-Age Adult",1936.0,1,,,,1,,,,,5,7,2,1,,"C5D221F3F24D4FC69E19B762A31A72F7","ec8bba76-0c80-4be2-bbac-5096d778b6c1","251a5fa8-917c-4ed3-8cde-642df604367d","251a5fa8-917c-4ed3-8cde-642df604367d"
0,0,19774,19774,0,"173.173.219.180",100.0,921.0,1,19774,"R_59ch4rmbbrrBZCY",,,,,"26.1813","-97.7483","anonymous","EN",1,3,0.3333333333333333,4,0.75,4,0.5,5,0.6666666666666666,3,0.3333333333333333,0.5166666666666666,"I watched television this weekend and relaxed",6,4,6,6,5,6,2,6,5,4,6,2,6,6,5.166666666666667,6,3,2,6,5.0,3,2,5,3,2.6666666666666665,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,-1,-1,1,-1,1,1,1,1,1,1,1,-1,1,1,88.0,90.0,80.0,95.0,91.0,87.0,78.0,81.0,,95.0,95.0,96.0,85.0,71.0,82.0,76.0,72.0,95.0,83.0,,62.0,91.0,73.0,82.0,87.0,90.0,81.0,75.0,,40.0,83.0,10.0,42.0,74.0,93.0,64.0,72.0,82.0,,39.0,95.0,82.0,88.0,90.0,80.0,95.0,91.0,87.0,78.0,81.0,95.0,95.0,96.0,85.0,71.0,82.0,76.0,-72.0,76.125,95.0,83.0,,62.0,91.0,-73.0,82.0,87.0,90.0,81.0,75.0,,-40.0,,83.0,-10.0,42.0,74.0,93.0,64.0,72.0,82.0,,-39.0,95.0,82.0,,7,5,6,7,2,5,6,3,5,4,4,5,3,5.0,49.0," Middle-Age Adult",2401.0,1,1,,,,,,,,3,9,3,11,,"EA03551BF46F4EB3BA931E5E7F408F52","09cefeca-a8d9-41fc-8a64-357a40ab840e","251a5fa8-917c-4ed3-8cde-642df604367d","251a5fa8-917c-4ed3-8cde-642df604367d"
0,0,19774,19774,0,"96.239.70.211",100.0,925.0,1,19774,"R_5wwralGAPuQPEKl",,,,,"40.7033","-74.0039","anonymous","EN",1,5,0.6666666666666666,4,0.75,5,0.6666666666666666,5,0.6666666666666666,3,0.3333333333333333,0.6166666666666667,"This past weekend, I met a friend in the downtown area - for coffee and to catch up.",5,2,3,3,2,3,5,5,5,6,6,3,5,6,4.416666666666667,6,6,2,6,6.0,6,3,4,4,4.333333333333333,1,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,2,2,2,1,1,1,2,1,2,1,1,2,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,1,-1,1,-1,1,1,-1,60.0,15.0,60.0,80.0,70.0,70.0,12.0,80.0,,75.0,55.0,70.0,75.0,75.0,80.0,60.0,65.0,75.0,65.0,75.0,55.0,70.0,55.0,60.0,85.0,35.0,35.0,60.0,60.0,20.0,22.0,15.0,25.0,80.0,90.0,30.0,35.0,70.0,30.0,40.0,65.0,75.0,60.0,-15.0,60.0,80.0,-70.0,-70.0,-12.0,80.0,75.0,55.0,70.0,75.0,75.0,80.0,60.0,65.0,41.75,75.0,65.0,75.0,-55.0,-70.0,55.0,60.0,-85.0,-35.0,-35.0,60.0,60.0,-20.0,11.538461538461538,-22.0,-15.0,-25.0,80.0,90.0,30.0,-35.0,70.0,-30.0,40.0,65.0,-75.0,14.416666666666666,5,5,6,5,4,5,4,6,2,5,3,6,2,4.1,49.0," Middle-Age Adult",2401.0,1,,,,1,,,,,5,12,2,9,,"67398118ACF140429F4D0D8BBA7EFF7B","d9a04913-62d9-4f30-adac-6544fbb6c050","251a5fa8-917c-4ed3-8cde-642df604367d","251a5fa8-917c-4ed3-8cde-642df604367d"
0,0,19774,19774,0,"66.207.71.254",100.0,965.0,1,19774,"R_5GEbIytSyRvH6Vz",,,,,"37.3371","-79.2815","anonymous","EN",1,7,1.0,5,1.0,7,1.0,7,1.0,7,1.0,1.0," This weekend, I enjoyed a leisurely hike through the serene forest trails, reveling in the crisp air and vibrant colors of nature.",6,6,7,7,7,7,1,7,7,7,7,1,7,7,6.333333333333333,7,6,1,7,6.666666666666667,7,7,1,7,7.0,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,1,1,1,1,1,-1,-1,-1,1,97.0,99.0,80.0,98.0,98.0,90.0,41.0,90.0,,91.0,94.0,75.0,75.0,95.0,95.0,83.0,85.0,94.0,77.0,96.0,65.0,70.0,50.0,70.0,70.0,95.0,10.0,80.0,90.0,12.0,5.0,5.0,7.0,87.0,96.0,80.0,90.0,94.0,12.0,19.0,42.0,85.0,97.0,99.0,80.0,98.0,98.0,90.0,-41.0,90.0,91.0,94.0,75.0,75.0,95.0,95.0,83.0,85.0,81.5,94.0,77.0,96.0,65.0,70.0,50.0,70.0,70.0,-95.0,-10.0,80.0,-90.0,-12.0,35.76923076923077,-5.0,-5.0,-7.0,87.0,96.0,80.0,90.0,94.0,-12.0,-19.0,-42.0,85.0,36.833333333333336,7,7,7,7,1,1,7,4,4,1,7,7,1,4.9,43.0," Middle-Age Adult",1849.0,1,,1,,,,,,,7,11,1,1,,"D4F16E2C121740D5A9EAA2A101B7474D","5d6b323e-9454-4bd6-9320-edde27988691","251a5fa8-917c-4ed3-8cde-642df604367d","251a5fa8-917c-4ed3-8cde-642df604367d"
0,0,19774,19774,0,"38.40.12.42",100.0,985.0,1,19774,"R_6OYQv5yvTfy0EDF",,,,,"30.4493","-83.644","anonymous","EN",1,6,0.8333333333333334,4,0.75,6,0.8333333333333334,5,0.6666666666666666,3,0.3333333333333333,0.6833333333333333,"This past weekend, I took my dogs on a long walk around the neighborhood.",7,7,7,7,7,1,7,7,7,7,7,1,7,7,7.0,6,6,6,2,4.666666666666667,6,4,4,4,4.666666666666667,2,1,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,1,2,1,1,1,2,2,2,1,2,2,2,2,2,1,1,1,1,2,1,2,2,1,-1,1,1,1,-1,1,-1,1,1,1,1,1,-1,1,-1,1,1,1,1,-1,1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,1,1,-1,1,-1,-1,1,60.0,50.0,60.0,60.0,60.0,50.0,50.0,50.0,,70.0,60.0,70.0,80.0,60.0,70.0,30.0,60.0,60.0,50.0,50.0,50.0,60.0,50.0,50.0,60.0,50.0,50.0,60.0,50.0,70.0,10.0,10.0,50.0,50.0,70.0,50.0,50.0,60.0,50.0,70.0,60.0,50.0,-60.0,50.0,60.0,60.0,-60.0,50.0,-50.0,50.0,70.0,60.0,70.0,80.0,-60.0,70.0,-30.0,60.0,26.25,60.0,50.0,50.0,-50.0,60.0,50.0,50.0,-60.0,-50.0,-50.0,60.0,-50.0,-70.0,3.8461538461538463,-10.0,-10.0,-50.0,50.0,70.0,50.0,50.0,-60.0,50.0,-70.0,-60.0,50.0,5.0,5,5,5,5,5,5,5,2,6,2,6,2,6,5.3,37.0," Middle-Age Adult",1369.0,2,1,,,,,,,,3,2,2,11,,"9F4AEF776B4B44B885B139915133CC2A","e0603b10-8b80-4a93-be16-e525877a9fa6","251a5fa8-917c-4ed3-8cde-642df604367d","251a5fa8-917c-4ed3-8cde-642df604367d"
0,0,19774,19774,0,"73.12.211.212",100.0,1005.0,1,19774,"R_7lPnXeGRKqiGyCR",,,,,"38.5639","-121.4418","anonymous","EN",1,5,0.6666666666666666,4,0.75,6,0.8333333333333334,5,0.6666666666666666,3,0.3333333333333333,0.65,"This weekend I went to the movie theatre.",6,5,6,6,6,2,6,6,6,6,6,2,6,5,5.833333333333333,5,3,3,5,4.333333333333333,5,2,5,3,3.3333333333333335,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-1,-1,-1,-1,80.0,65.0,70.0,60.0,60.0,80.0,40.0,70.0,,80.0,80.0,75.0,85.0,65.0,65.0,40.0,75.0,65.0,70.0,81.0,20.0,70.0,50.0,60.0,15.0,5.0,1.0,40.0,50.0,40.0,0.0,5.0,40.0,70.0,70.0,20.0,60.0,70.0,30.0,40.0,30.0,30.0,80.0,-65.0,70.0,60.0,-60.0,80.0,40.0,70.0,80.0,80.0,75.0,85.0,65.0,65.0,40.0,75.0,52.5,65.0,70.0,81.0,-20.0,-70.0,-50.0,60.0,-15.0,-5.0,-1.0,-40.0,-50.0,-40.0,-1.1538461538461537,-0.0,-5.0,-40.0,70.0,70.0,20.0,60.0,70.0,-30.0,-40.0,-30.0,-30.0,9.583333333333334,6,6,7,6,6,5,7,2,6,2,6,4,4,5.9,35.0," Middle-Age Adult",1225.0,1,1,,,,,,,,3,10,3,8,,"4467DF9E59C94C3FAF1E7880FEE558F4","3c0e8be9-8908-4fc4-bcb8-df8bc7b17007","251a5fa8-917c-4ed3-8cde-642df604367d","251a5fa8-917c-4ed3-8cde-642df604367d"
0,0,19774,19774,0,"35.149.166.158",100.0,1112.0,1,19774,"R_6t1Tehy0DIKQYtb",,,,,"46.3215","-120.0156","anonymous","EN",1,2,0.16666666666666666,1,0.0,3,0.3333333333333333,6,0.8333333333333334,1,0.0,0.26666666666666666,"One thing I did over the weekend was buy a new sofa and a new tv for my house",7,3,1,1,4,4,4,1,1,4,7,3,5,3,3.4166666666666665,4,2,6,2,2.6666666666666665,3,4,5,3,3.3333333333333335,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,1,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,-1,1,1,-1,-1,-1,1,80.0,24.0,8.0,40.0,29.0,36.0,37.0,55.0,,78.0,64.0,5.0,73.0,10.0,64.0,40.0,77.0,51.0,70.0,78.0,31.0,55.0,25.0,45.0,29.0,0.0,0.0,59.0,51.0,5.0,0.0,1.0,41.0,51.0,10.0,16.0,23.0,25.0,20.0,1.0,0.0,52.0,80.0,24.0,8.0,40.0,29.0,36.0,37.0,55.0,78.0,64.0,5.0,73.0,10.0,64.0,40.0,77.0,45.0,51.0,70.0,78.0,31.0,55.0,25.0,45.0,-29.0,-0.0,-0.0,59.0,-51.0,-5.0,25.307692307692307,-0.0,-1.0,-41.0,51.0,10.0,-16.0,23.0,25.0,-20.0,-1.0,-0.0,52.0,6.833333333333333,7,7,7,7,7,7,7,7,1,7,1,7,1,5.2,23.0,"Young Adult",529.0,1,1,,,,,,,,7,11,4,11,,"B0893D0978C3492D979A57A5C07D1E9A","9602fcff-9940-44c7-9fa1-f9807db49d70","251a5fa8-917c-4ed3-8cde-642df604367d","251a5fa8-917c-4ed3-8cde-642df604367d"
0,0,19774,19774,0,"138.229.205.113",100.0,1269.0,1,19774,"R_30emcAQkvUGbHOB",,,,,"33.7835","-118.1316","anonymous","EN",1,4,0.5,3,0.5,4,0.5,4,0.5,2,0.16666666666666666,0.43333333333333335,"This weekend I managed to make some very delicious chicken tacos.",6,6,6,6,6,2,6,6,6,6,5,2,6,5,5.833333333333333,6,2,2,6,4.666666666666667,5,2,4,4,3.6666666666666665,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,1,1,2,2,2,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,-1,-1,1,1,-1,1,1,-1,-1,-1,1,64.0,85.0,67.0,67.0,66.0,67.0,16.0,30.0,,49.0,67.0,87.0,84.0,63.0,81.0,42.0,63.0,67.0,80.0,63.0,71.0,78.0,64.0,70.0,80.0,3.0,10.0,50.0,30.0,57.0,5.0,1.0,22.0,24.0,63.0,24.0,16.0,63.0,12.0,34.0,26.0,68.0,64.0,85.0,67.0,67.0,66.0,67.0,-16.0,30.0,49.0,67.0,87.0,84.0,63.0,81.0,42.0,63.0,60.375,67.0,80.0,63.0,71.0,78.0,64.0,70.0,80.0,-3.0,10.0,50.0,-30.0,-57.0,41.76923076923077,-5.0,-1.0,-22.0,24.0,63.0,-24.0,16.0,63.0,-12.0,-34.0,-26.0,68.0,9.166666666666666,6,6,6,6,6,6,6,2,6,2,6,2,6,6.0,36.0," Middle-Age Adult",1296.0,1,,,1,,,,,,5,8,3,1,,"CB2A62D186194087B8BBDE2AA49F9EEE","f4f7006d-1645-4517-9796-b6edbfcd5316","251a5fa8-917c-4ed3-8cde-642df604367d","251a5fa8-917c-4ed3-8cde-642df604367d"
0,0,19774,19774,0,"98.228.183.233",100.0,780.0,1,19774,"R_1PN2YmBgA3DbxcI",,,,,"41.9014","-88.7515","anonymous","EN",1,6,0.8333333333333334,5,1.0,7,1.0,6,0.8333333333333334,6,0.8333333333333334,0.9,"This past weekend I went to the mall to get some clothes for an upcoming spring break vacation.",5,5,6,4,7,2,6,6,6,3,6,1,7,7,5.666666666666667,5,6,3,5,5.333333333333333,5,2,5,3,3.3333333333333335,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,2,2,2,1,1,2,2,2,2,1,1,1,1,1,2,1,2,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,1,1,1,-1,1,-1,1,60.0,57.0,66.0,57.0,54.0,68.0,38.0,61.0,,75.0,62.0,66.0,66.0,47.0,58.0,44.0,42.0,63.0,61.0,70.0,49.0,45.0,55.0,45.0,3.0,5.0,4.0,55.0,46.0,64.0,0.0,18.0,51.0,40.0,58.0,55.0,63.0,56.0,44.0,73.0,39.0,55.0,60.0,57.0,66.0,57.0,-54.0,-68.0,38.0,61.0,75.0,62.0,66.0,66.0,47.0,58.0,-44.0,42.0,36.8125,63.0,61.0,70.0,-49.0,45.0,-55.0,45.0,-3.0,-5.0,-4.0,55.0,46.0,-64.0,15.76923076923077,-0.0,-18.0,-51.0,40.0,58.0,55.0,63.0,56.0,-44.0,73.0,-39.0,55.0,20.666666666666668,6,7,6,5,5,4,6,3,5,4,4,5,3,5.1,33.0," Middle-Age Adult",1089.0,1,1,,,,,,,,4,10,5,1,,"7DD0416DB65047FDAA5BCCEDBDF9B817","1d3828d3-91e6-4706-8e92-0100165735a4","251a5fa8-917c-4ed3-8cde-642df604367d","251a5fa8-917c-4ed3-8cde-642df604367d"
1,1,19775,19775,0,"172.58.251.61",100.0,345.0,1,19775,"R_6hG7VNznTSD9LUG",,,,,"35.2296","-80.843","anonymous","EN",1,2,0.16666666666666666,2,0.25,3,0.3333333333333333,3,0.3333333333333333,1,0.0,0.21666666666666665,"This weekemd my daughter and I went to Red Lobster for their Lobsterfest specials.",6,6,6,7,7,6,2,7,7,7,7,1,7,7,6.333333333333333,4,4,4,4,4.0,4,1,6,2,2.3333333333333335,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,73.0,67.0,92.0,89.0,76.0,97.0,68.0,80.0,50.0,97.0,76.0,93.0,97.0,77.0,61.0,94.0,86.0,87.0,95.0,91.0,50.0,45.0,60.0,58.0,49.0,55.0,53.0,82.0,93.0,48.0,60.0,10.0,43.0,85.0,85.0,66.0,76.0,84.0,65.0,51.0,49.0,56.0,73.0,-67.0,92.0,-89.0,76.0,97.0,68.0,80.0,97.0,76.0,93.0,97.0,77.0,-61.0,94.0,86.0,55.5625,87.0,95.0,91.0,50.0,-45.0,-60.0,58.0,-49.0,-55.0,-53.0,82.0,-93.0,-48.0,4.615384615384615,-60.0,-10.0,-43.0,85.0,85.0,66.0,76.0,84.0,65.0,51.0,49.0,56.0,42.0,5,5,5,3,2,4,3,5,3,2,6,7,1,3.7,51.0," Middle-Age Adult",2601.0,2,,1,,,,,,,6,9,4,2,,"DDD2730E405143CD97260529527F21AD","392ab63a-33c4-42ad-a908-5fe1bb66e4d4","251a5fa8-917c-4ed3-8cde-642df604367d","251a5fa8-917c-4ed3-8cde-642df604367d"
1,1,19775,19775,0,"162.217.218.66",100.0,372.0,1,19775,"R_3R077QhxRAEXr4R",,,,,"28.4338","-81.3472","anonymous","EN",1,6,0.8333333333333334,5,1.0,6,0.8333333333333334,5,0.6666666666666666,5,0.6666666666666666,0.8,"This weekend I attended the Silver Spurs Rodeo where I watched bull riding, buck riding, cow roping, and Barrell racing.",3,4,3,3,5,4,4,3,5,3,4,2,6,6,4.083333333333333,1,1,2,6,2.6666666666666665,6,7,3,5,6.0,1,2,1,2,2,2,1,2,1,1,1,1,1,2,1,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,-1,1,-1,-1,-1,1,-1,1,1,1,1,1,-1,1,1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,92.0,16.0,11.0,70.0,14.0,10.0,8.0,35.0,50.0,80.0,17.0,68.0,95.0,30.0,87.0,5.0,6.0,17.0,12.0,42.0,10.0,34.0,25.0,81.0,0.0,0.0,0.0,35.0,75.0,10.0,0.0,2.0,7.0,3.0,0.0,18.0,6.0,30.0,37.0,72.0,6.0,70.0,92.0,-16.0,11.0,-70.0,-14.0,-10.0,8.0,-35.0,80.0,17.0,68.0,95.0,30.0,-87.0,5.0,6.0,11.25,-17.0,-12.0,-42.0,-10.0,34.0,25.0,81.0,-0.0,-0.0,-0.0,-35.0,-75.0,-10.0,-4.6923076923076925,-0.0,-2.0,-7.0,-3.0,-0.0,-18.0,-6.0,30.0,37.0,72.0,-6.0,-70.0,2.25,5,6,7,6,7,5,3,4,4,4,4,5,3,5.0,25.0,"Young Adult",625.0,2,1,,,,,,,,6,11,3,2,,"8FDF0D47B25D4A13B4085664588D99A1","d21d0949-8b2d-4b82-a3a4-e9c0d2a909fd","251a5fa8-917c-4ed3-8cde-642df604367d","251a5fa8-917c-4ed3-8cde-642df604367d"
1,1,19775,19775,0,"96.40.249.104",100.0,420.0,1,19775,"R_3rU6oPEv8lylkZk",,,,,"42.7735","-89.2851","anonymous","EN",1,4,0.5,4,0.75,5,0.6666666666666666,5,0.6666666666666666,5,0.6666666666666666,0.65,"I went for a drive in my car.",6,5,3,6,4,4,4,5,6,5,5,2,6,4,4.916666666666667,4,4,4,4,4.0,4,4,3,5,4.333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,2,2,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,-1,-1,-1,1,-1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,84.0,59.0,55.0,56.0,61.0,62.0,52.0,35.0,50.0,86.0,76.0,49.0,67.0,68.0,64.0,57.0,58.0,51.0,66.0,51.0,47.0,58.0,57.0,83.0,33.0,38.0,55.0,50.0,31.0,50.0,29.0,3.0,52.0,60.0,58.0,56.0,39.0,51.0,34.0,42.0,56.0,64.0,84.0,59.0,55.0,56.0,61.0,62.0,52.0,35.0,86.0,76.0,49.0,67.0,-68.0,64.0,57.0,58.0,53.3125,51.0,66.0,51.0,-47.0,58.0,57.0,83.0,-33.0,-38.0,-55.0,50.0,-31.0,50.0,20.153846153846153,-29.0,-3.0,-52.0,60.0,58.0,56.0,39.0,51.0,34.0,42.0,56.0,64.0,31.333333333333332,4,4,4,4,2,3,4,4,4,4,4,6,2,3.5,44.0," Middle-Age Adult",1936.0,1,1,,,,,,,,3,6,7,9,,"B0D7A8F91A6A4BF1A96BE72FB8E7FD6B","e89f5b75-8455-4fb0-9b5a-39e98cf4e151","251a5fa8-917c-4ed3-8cde-642df604367d","251a5fa8-917c-4ed3-8cde-642df604367d"
